n,      F(n),      G(n),      ATg_FG,      ATg_GF,      pi,      Delta,      Theta,      O_large 

27.400               2114592.157          	 532122.194          	 1.324                0.247                1.078                -0.980               0.980                1.176               
27.500               2262239.344          	 558353.477          	 1.329                0.242                1.087                -0.989               0.989                1.185               
27.600               2420211.703          	 585877.847          	 1.333                0.238                1.096                -0.998               0.998                1.194               
27.700               2589232.280          	 614759.047          	 1.338                0.233                1.105                -1.006               1.006                1.203               
27.800               2770074.815          	 645063.963          	 1.342                0.229                1.113                -1.015               1.015                1.211               
27.900               2963567.304          	 676862.778          	 1.346                0.225                1.122                -1.024               1.024                1.220               
28.000               3170595.802          	 710229.135          	 1.350                0.220                1.130                -1.032               1.032                1.228               
28.100               3392108.503          	 745240.306          	 1.355                0.216                1.138                -1.040               1.040                1.236               
28.200               3629120.102          	 781977.374          	 1.359                0.212                1.146                -1.048               1.048                1.245               
28.300               3882716.460          	 820525.418          	 1.363                0.208                1.154                -1.056               1.056                1.252               
28.400               4154059.609          	 860973.711          	 1.366                0.204                1.162                -1.064               1.064                1.260               
28.500               4444393.091          	 903415.926          	 1.370                0.201                1.170                -1.072               1.072                1.268               
28.600               4755047.688          	 947950.356          	 1.374                0.197                1.177                -1.079               1.079                1.275               
28.700               5087447.547          	 994680.138          	 1.378                0.193                1.185                -1.086               1.086                1.283               
28.800               5443116.737          	 1043713.492         	 1.381                0.189                1.192                -1.094               1.094                1.290               
28.900               5823686.267          	 1095163.975         	 1.385                0.186                1.199                -1.101               1.101                1.297               
29.000               6230901.598          	 1149150.740         	 1.388                0.182                1.206                -1.108               1.108                1.304               
29.100               6666630.681          	 1205798.815         	 1.392                0.179                1.213                -1.115               1.115                1.311               
29.200               7132872.564          	 1265239.391         	 1.395                0.176                1.220                -1.122               1.122                1.318               
29.300               7631766.602          	 1327610.126         	 1.399                0.172                1.226                -1.128               1.128                1.325               
29.400               8165602.311          	 1393055.464         	 1.402                0.169                1.233                -1.135               1.135                1.331               
29.500               8736829.921          	 1461726.968         	 1.405                0.166                1.239                -1.141               1.141                1.337               
29.600               9348071.672          	 1533783.676         	 1.408                0.163                1.246                -1.147               1.147                1.344               
29.700               10002133.893         	 1609392.463         	 1.411                0.160                1.252                -1.154               1.154                1.350               
29.800               10702019.947         	 1688728.430         	 1.414                0.157                1.258                -1.160               1.160                1.356               
29.900               11450944.072         	 1771975.311         	 1.417                0.154                1.264                -1.166               1.166                1.362               
30.000               12252346.207         	 1859325.897         	 1.420                0.151                1.270                -1.171               1.171                1.368               
30.100               13109907.850         	 1950982.483         	 1.423                0.148                1.275                -1.177               1.177                1.374               
30.200               14027569.042         	 2047157.335         	 1.426                0.145                1.281                -1.183               1.183                1.379               
30.300               15009546.538         	 2148073.184         	 1.429                0.142                1.286                -1.188               1.188                1.385               
30.400               16060353.261         	 2253963.740         	 1.431                0.139                1.292                -1.194               1.194                1.390               
30.500               17184819.125         	 2365074.235         	 1.434                0.137                1.297                -1.199               1.199                1.395               
30.600               18388113.317         	 2481661.988         	 1.437                0.134                1.302                -1.204               1.204                1.401               
30.700               19675768.154         	 2603997.005         	 1.439                0.132                1.308                -1.209               1.209                1.406               
30.800               21053704.619         	 2732362.600         	 1.442                0.129                1.313                -1.215               1.215                1.411               
30.900               22528259.686         	 2867056.053         	 1.444                0.127                1.318                -1.219               1.219                1.416               
31.000               24106215.575         	 3008389.302         	 1.447                0.124                1.322                -1.224               1.224                1.421               
31.100               25794831.067         	 3156689.657         	 1.449                0.122                1.327                -1.229               1.229                1.425               
31.200               27601875.018         	 3312300.568         	 1.451                0.119                1.332                -1.234               1.234                1.430               
31.300               29535662.235         	 3475582.411         	 1.454                0.117                1.337                -1.238               1.238                1.435               
31.400               31605091.876         	 3646913.331         	 1.456                0.115                1.341                -1.243               1.243                1.439               
31.500               33819688.555         	 3826690.112         	 1.458                0.113                1.345                -1.247               1.247                1.444               
31.600               36189646.339         	 4015329.097         	 1.460                0.111                1.350                -1.252               1.252                1.448               
31.700               38725875.846         	 4213267.154         	 1.462                0.108                1.354                -1.256               1.256                1.452               
31.800               41440054.649         	 4420962.686         	 1.465                0.106                1.358                -1.260               1.260                1.456               
31.900               44344681.246         	 4638896.694         	 1.467                0.104                1.362                -1.264               1.264                1.461               
32.000               47453132.812         	 4867573.890         	 1.469                0.102                1.366                -1.268               1.268                1.465               
32.100               50779727.029         	 5107523.865         	 1.471                0.100                1.370                -1.272               1.272                1.468               
32.200               54339788.267         	 5359302.318         	 1.472                0.098                1.374                -1.276               1.276                1.472               
32.300               58149718.427         	 5623492.342         	 1.474                0.096                1.378                -1.280               1.280                1.476               
32.400               62227072.767         	 5900705.770         	 1.476                0.095                1.382                -1.284               1.284                1.480               
32.500               66590641.079         	 6191584.601         	 1.478                0.093                1.385                -1.287               1.287                1.484               
32.600               71260534.572         	 6496802.479         	 1.480                0.091                1.389                -1.291               1.291                1.487               
32.700               76258278.887         	 6817066.255         	 1.482                0.089                1.392                -1.294               1.294                1.491               
32.800               81606913.649         	 7153117.626         	 1.483                0.087                1.396                -1.298               1.298                1.494               
32.900               87331099.047         	 7505734.851         	 1.485                0.086                1.399                -1.301               1.301                1.498               
33.000               93457229.912         	 7875734.554         	 1.487                0.084                1.403                -1.304               1.304                1.501               
33.100               100013557.834        	 8263973.614         	 1.488                0.082                1.406                -1.308               1.308                1.504               
33.200               107030321.886        	 8671351.151         	 1.490                0.081                1.409                -1.311               1.311                1.507               
33.300               114539888.551        	 9098810.609         	 1.492                0.079                1.412                -1.314               1.314                1.510               
33.400               122576901.517        	 9547341.936         	 1.493                0.078                1.415                -1.317               1.317                1.514               
33.500               131178442.020        	 10017983.885        	 1.495                0.076                1.418                -1.320               1.320                1.517               
33.600               140384200.488        	 10511826.411        	 1.496                0.075                1.421                -1.323               1.323                1.519               
33.700               150236660.281        	 11030013.201        	 1.498                0.073                1.424                -1.326               1.326                1.522               
33.800               160781294.377        	 11573744.319        	 1.499                0.072                1.427                -1.329               1.329                1.525               
33.900               172066775.924        	 12144278.989        	 1.500                0.070                1.430                -1.332               1.332                1.528               
34.000               184145203.624        	 12742938.508        	 1.502                0.069                1.433                -1.334               1.334                1.531               
34.100               197072343.013        	 13371109.307        	 1.503                0.068                1.435                -1.337               1.337                1.533               
34.200               210907884.734        	 14030246.162        	 1.504                0.066                1.438                -1.340               1.340                1.536               
34.300               225715721.025        	 14721875.565        	 1.506                0.065                1.441                -1.342               1.342                1.539               
34.400               241564241.693        	 15447599.253        	 1.507                0.064                1.443                -1.345               1.345                1.541               
34.500               258526650.952        	 16209097.926        	 1.508                0.063                1.446                -1.347               1.347                1.544               
34.600               276681306.598        	 17008135.133        	 1.509                0.061                1.448                -1.350               1.350                1.546               
34.700               296112083.093        	 17846561.359        	 1.511                0.060                1.450                -1.352               1.352                1.549               
34.800               316908760.250        	 18726318.308        	 1.512                0.059                1.453                -1.355               1.355                1.551               
34.900               339167439.318        	 19649443.404        	 1.513                0.058                1.455                -1.357               1.357                1.553               
35.000               362990988.413        	 20618074.506        	 1.514                0.057                1.457                -1.359               1.359                1.555               
35.100               388489519.346        	 21634454.859        	 1.515                0.056                1.460                -1.361               1.361                1.558               
35.200               415780898.080        	 22700938.291        	 1.516                0.055                1.462                -1.364               1.364                1.560               
35.300               444991291.180        	 23819994.664        	 1.517                0.053                1.464                -1.366               1.366                1.562               
35.400               476255750.805        	 24994215.592        	 1.518                0.052                1.466                -1.368               1.368                1.564               
35.500               509718840.944        	 26226320.445        	 1.519                0.051                1.468                -1.370               1.370                1.566               
35.600               545535307.827        	 27519162.646        	 1.520                0.050                1.470                -1.372               1.372                1.568               
35.700               583870797.616        	 28875736.279        	 1.521                0.049                1.472                -1.374               1.374                1.570               
35.800               624902624.713        	 30299183.023        	 1.522                0.048                1.474                -1.376               1.376                1.572               
35.900               668820594.261        	 31792799.428        	 1.523                0.047                1.476                -1.378               1.378                1.574               
36.000               715827882.667        	 33360044.551        	 1.524                0.047                1.478                -1.379               1.379                1.576               
36.100               766141980.226        	 35004547.962        	 1.525                0.046                1.479                -1.381               1.381                1.578               
36.200               819995700.253        	 36730118.155        	 1.526                0.045                1.481                -1.383               1.383                1.579               
36.300               877638259.390        	 38540751.366        	 1.527                0.044                1.483                -1.385               1.385                1.581               
36.400               939336434.140        	 40440640.827        	 1.528                0.043                1.485                -1.387               1.387                1.583               
36.500               1005375798.988       	 42434186.480        	 1.529                0.042                1.486                -1.388               1.388                1.585               
36.600               1076062051.874       	 44526005.161        	 1.529                0.041                1.488                -1.390               1.390                1.586               
36.700               1151722433.193       	 46720941.299        	 1.530                0.041                1.490                -1.392               1.392                1.588               
36.800               1232707244.916       	 49024078.131        	 1.531                0.040                1.491                -1.393               1.393                1.589               
36.900               1319391476.896       	 51440749.475        	 1.532                0.039                1.493                -1.395               1.395                1.591               
37.000               1412176547.944       	 53976552.083        	 1.533                0.038                1.494                -1.396               1.396                1.593               
37.100               1511492169.761       	 56637358.602        	 1.533                0.037                1.496                -1.398               1.398                1.594               
37.200               1617798342.407       	 59429331.174        	 1.534                0.037                1.497                -1.399               1.399                1.596               
37.300               1731587490.602       	 62358935.710        	 1.535                0.036                1.499                -1.401               1.401                1.597               
37.400               1853386750.786       	 65432956.858        	 1.536                0.035                1.500                -1.402               1.402                1.598               
37.500               1983760419.605       	 68658513.724        	 1.536                0.035                1.502                -1.403               1.403                1.600               
37.600               2123312575.206       	 72043076.350        	 1.537                0.034                1.503                -1.405               1.405                1.601               
37.700               2272689883.551       	 75594483.022        	 1.538                0.033                1.504                -1.406               1.406                1.602               
37.800               2432584602.822       	 79320958.416        	 1.538                0.033                1.506                -1.407               1.407                1.604               
37.900               2603737799.894       	 83231132.651        	 1.539                0.032                1.507                -1.409               1.409                1.605               
38.000               2786942793.870       	 87334061.270        	 1.539                0.031                1.508                -1.410               1.410                1.606               
38.100               2983048842.696       	 91639246.218        	 1.540                0.031                1.509                -1.411               1.411                1.608               
38.200               3192965090.052       	 96156657.840        	 1.541                0.030                1.511                -1.412               1.412                1.609               
38.300               3417664790.870       	 100896757.978       	 1.541                0.030                1.512                -1.414               1.414                1.610               
38.400               3658189835.191       	 105870524.197       	 1.542                0.029                1.513                -1.415               1.415                1.611               
38.500               3915655591.420       	 111089475.205       	 1.542                0.028                1.514                -1.416               1.416                1.612               
38.600               4191256091.543       	 116565697.535       	 1.543                0.028                1.515                -1.417               1.417                1.613               
38.700               4486269582.463       	 122311873.530       	 1.544                0.027                1.516                -1.418               1.418                1.614               
38.800               4802064469.329       	 128341310.718       	 1.544                0.027                1.517                -1.419               1.419                1.616               
38.900               5140105678.544       	 134667972.629       	 1.545                0.026                1.518                -1.420               1.420                1.617               
39.000               5501961470.095       	 141306511.135       	 1.545                0.026                1.519                -1.421               1.421                1.618               
39.100               5889310730.975       	 148272300.380       	 1.546                0.025                1.520                -1.422               1.422                1.619               
39.200               6303950783.667       	 155581472.385       	 1.546                0.025                1.521                -1.423               1.423                1.620               
39.300               6747805746.086       	 163250954.409       	 1.547                0.024                1.522                -1.424               1.424                1.621               
39.400               7222935481.962       	 171298508.151       	 1.547                0.024                1.523                -1.425               1.425                1.622               
39.500               7731545183.366       	 179742770.882       	 1.548                0.023                1.524                -1.426               1.426                1.622               
39.600               8275995630.061       	 188603298.612       	 1.548                0.023                1.525                -1.427               1.427                1.623               
39.700               8858814173.504       	 197900611.371       	 1.548                0.022                1.526                -1.428               1.428                1.624               
39.800               9482706496.712       	 207656240.741       	 1.549                0.022                1.527                -1.429               1.429                1.625               
39.900               10150569204.819      	 217892779.714       	 1.549                0.021                1.528                -1.430               1.430                1.626               
40.000               10865503305.038      	 228633935.017       	 1.550                0.021                1.529                -1.431               1.431                1.627               
40.100               11630828638.886      	 239904582.015       	 1.550                0.021                1.530                -1.431               1.431                1.628               
40.200               12450099333.974      	 251730822.319       	 1.551                0.020                1.530                -1.432               1.432                1.629               
40.300               13327120347.430      	 264140044.234       	 1.551                0.020                1.531                -1.433               1.433                1.629               
40.400               14265965178.112      	 277160986.188       	 1.551                0.019                1.532                -1.434               1.434                1.630               
40.500               15270994830.225      	 290823803.288       	 1.552                0.019                1.533                -1.435               1.435                1.631               
40.600               16346878116.812      	 305160137.153       	 1.552                0.019                1.533                -1.435               1.435                1.632               
40.700               17498613397.812      	 320203189.198       	 1.552                0.018                1.534                -1.436               1.436                1.632               
40.800               18731551854.126      	 335987797.519       	 1.553                0.018                1.535                -1.437               1.437                1.633               
40.900               20051422406.251      	 352550517.577       	 1.553                0.018                1.536                -1.437               1.437                1.634               
41.000               21464358393.760      	 369929706.858       	 1.554                0.017                1.536                -1.438               1.438                1.635               
41.100               22976926140.118      	 388165613.701       	 1.554                0.017                1.537                -1.439               1.439                1.635               
41.200               24596155536.121      	 407300470.512       	 1.554                0.017                1.538                -1.440               1.440                1.636               
41.300               26329572784.683      	 427378591.570       	 1.555                0.016                1.538                -1.440               1.440                1.637               
41.400               28185235459.786      	 448446475.652       	 1.555                0.016                1.539                -1.441               1.441                1.637               
41.500               30171770043.229      	 470552913.719       	 1.555                0.016                1.540                -1.441               1.441                1.638               
41.600               32298412114.362      	 493749101.914       	 1.556                0.015                1.540                -1.442               1.442                1.638               
41.700               34575049380.415      	 518088760.123       	 1.556                0.015                1.541                -1.443               1.443                1.639               
41.800               37012267748.278      	 543628256.386       	 1.556                0.015                1.541                -1.443               1.443                1.640               
41.900               39621400652.823      	 570426737.440       	 1.556                0.014                1.542                -1.444               1.444                1.640               
42.000               42414581872.036      	 598546265.696       	 1.557                0.014                1.543                -1.444               1.444                1.641               
42.100               45404802075.576      	 628051962.968       	 1.557                0.014                1.543                -1.445               1.445                1.641               
42.200               48605969370.760      	 659012161.288       	 1.557                0.014                1.544                -1.446               1.446                1.642               
42.300               52032974128.717      	 691498561.160       	 1.558                0.013                1.544                -1.446               1.446                1.642               
42.400               55701758393.400      	 725586397.605       	 1.558                0.013                1.545                -1.447               1.447                1.643               
42.500               59629390197.609      	 761354614.398       	 1.558                0.013                1.545                -1.447               1.447                1.643               
42.600               63834143133.080      	 798886046.897       	 1.558                0.013                1.546                -1.448               1.448                1.644               
42.700               68335581546.284      	 838267613.879       	 1.559                0.012                1.546                -1.448               1.448                1.644               
42.800               73154651757.841      	 879590518.833       	 1.559                0.012                1.547                -1.449               1.449                1.645               
42.900               78313779731.653      	 922950461.178       	 1.559                0.012                1.547                -1.449               1.449                1.645               
43.000               83836975649.976      	 968447857.896       	 1.559                0.012                1.548                -1.450               1.450                1.646               
43.100               89749945882.959      	 1016188076.082      	 1.559                0.011                1.548                -1.450               1.450                1.646               
43.200               96080212875.748      	 1066281676.965      	 1.560                0.011                1.549                -1.450               1.450                1.647               
43.300               102857243513.260     	 1118844671.958      	 1.560                0.011                1.549                -1.451               1.451                1.647               
43.400               110112586562.396     	 1173998791.324      	 1.560                0.011                1.549                -1.451               1.451                1.648               
43.500               117880019833.883     	 1231871766.096      	 1.560                0.010                1.550                -1.452               1.452                1.648               
43.600               126195707751.407     	 1292597623.880      	 1.561                0.010                1.550                -1.452               1.452                1.648               
43.700               135098370064.367     	 1356316999.257      	 1.561                0.010                1.551                -1.453               1.453                1.649               
43.800               144629462492.687     	 1423177459.472      	 1.561                0.010                1.551                -1.453               1.453                1.649               
43.900               154833370147.950     	 1493333846.187      	 1.561                0.010                1.552                -1.453               1.453                1.650               
44.000               165757614634.852     	 1566948634.076      	 1.561                0.009                1.552                -1.454               1.454                1.650               
44.100               177453075800.996     	 1644192307.100      	 1.562                0.009                1.552                -1.454               1.454                1.650               
44.200               189974229171.533     	 1725243753.329      	 1.562                0.009                1.553                -1.454               1.454                1.651               
44.300               203379400178.572     	 1810290679.228      	 1.562                0.009                1.553                -1.455               1.455                1.651               
44.400               217731036373.817     	 1899530044.363      	 1.562                0.009                1.553                -1.455               1.455                1.652               
44.500               233095998897.036     	 1993168517.543      	 1.562                0.009                1.554                -1.456               1.456                1.652               
44.600               249545874563.084     	 2091422955.438      	 1.562                0.008                1.554                -1.456               1.456                1.652               
44.700               267157310026.631     	 2194520904.797      	 1.563                0.008                1.554                -1.456               1.456                1.653               
44.800               286012369587.099     	 2302701129.425      	 1.563                0.008                1.555                -1.457               1.457                1.653               
44.900               306198918306.901     	 2416214163.130      	 1.563                0.008                1.555                -1.457               1.457                1.653               
45.000               327811032234.557     	 2535322889.935      	 1.563                0.008                1.555                -1.457               1.457                1.654               
45.100               350949437651.099     	 2660303152.888      	 1.563                0.008                1.556                -1.457               1.457                1.654               
45.200               375721981394.016     	 2791444392.886      	 1.563                0.007                1.556                -1.458               1.458                1.654               
45.300               402244134458.442     	 2929050318.990      	 1.564                0.007                1.556                -1.458               1.458                1.654               
45.400               430639531231.053     	 3073439611.779      	 1.564                0.007                1.557                -1.458               1.458                1.655               
45.500               461040546878.920     	 3224946661.385      	 1.564                0.007                1.557                -1.459               1.459                1.655               
45.600               493588915594.190     	 3383922341.898      	 1.564                0.007                1.557                -1.459               1.459                1.655               
45.700               528436392586.704     	 3550734823.962      	 1.564                0.007                1.557                -1.459               1.459                1.656               
45.800               565745462921.480     	 3725770427.410      	 1.564                0.007                1.558                -1.459               1.459                1.656               
45.900               605690100517.311     	 3909434515.945      	 1.564                0.006                1.558                -1.460               1.460                1.656               
46.000               648456580857.558     	 4102152435.914      	 1.564                0.006                1.558                -1.460               1.460                1.656               
46.100               694244351215.735     	 4304370501.373      	 1.565                0.006                1.558                -1.460               1.460                1.657               
46.200               743266962467.777     	 4516557027.690      	 1.565                0.006                1.559                -1.460               1.460                1.657               
46.300               795753066851.264     	 4739203416.126      	 1.565                0.006                1.559                -1.461               1.461                1.657               
46.400               851947486340.716     	 4972825291.859      	 1.565                0.006                1.559                -1.461               1.461                1.657               
46.500               912112356638.740     	 5217963698.120      	 1.565                0.006                1.559                -1.461               1.461                1.658               
46.600               976528352136.982     	 5475186349.192      	 1.565                0.006                1.560                -1.461               1.461                1.658               
46.700               1045495997580.021    	 5745088945.171      	 1.565                0.005                1.560                -1.462               1.462                1.658               
46.800               1119337072571.451    	 6028296551.550      	 1.565                0.005                1.560                -1.462               1.462                1.658               
46.900               1198396115496.275    	 6325465046.798      	 1.566                0.005                1.560                -1.462               1.462                1.658               
47.000               1283042033899.396    	 6637282641.310      	 1.566                0.005                1.560                -1.462               1.462                1.659               
47.100               1373669828858.667    	 6964471471.221      	 1.566                0.005                1.561                -1.462               1.462                1.659               
47.200               1470702441425.012    	 7307789270.803      	 1.566                0.005                1.561                -1.463               1.463                1.659               
47.300               1574592729773.940    	 7668031127.292      	 1.566                0.005                1.561                -1.463               1.463                1.659               
47.400               1685825586325.189    	 8046031322.228      	 1.566                0.005                1.561                -1.463               1.463                1.659               
47.500               1804920204743.019    	 8442665263.559      	 1.566                0.005                1.561                -1.463               1.463                1.660               
47.600               1932432507431.896    	 8858851512.992      	 1.566                0.005                1.562                -1.463               1.463                1.660               
47.700               2068957744894.370    	 9295553913.286      	 1.566                0.004                1.562                -1.464               1.464                1.660               
47.800               2215133279123.240    	 9753783820.407      	 1.566                0.004                1.562                -1.464               1.464                1.660               
47.900               2371641564062.499    	 10234602445.720     	 1.566                0.004                1.562                -1.464               1.464                1.660               
48.000               2539213337095.079    	 10739123313.639     	 1.567                0.004                1.562                -1.464               1.464                1.661               
48.100               2718631036504.363    	 11268514840.435     	 1.567                0.004                1.563                -1.464               1.464                1.661               
48.200               2910732460915.515    	 11824003040.159     	 1.567                0.004                1.563                -1.464               1.464                1.661               
48.300               3116414687856.787    	 12406874363.959     	 1.567                0.004                1.563                -1.465               1.465                1.661               
48.400               3336638269795.502    	 13018478679.365     	 1.567                0.004                1.563                -1.465               1.465                1.661               
48.500               3572431727303.980    	 13660232396.438     	 1.567                0.004                1.563                -1.465               1.465                1.661               
48.600               3824896360403.492    	 14333621748.021     	 1.567                0.004                1.563                -1.465               1.465                1.661               
48.700               4095211400625.856    	 15040206231.697     	 1.567                0.004                1.563                -1.465               1.465                1.662               
48.800               4384639527929.461    	 15781622221.419     	 1.567                0.004                1.564                -1.465               1.465                1.662               
48.900               4694532778317.095    	 16559586757.175     	 1.567                0.004                1.564                -1.466               1.466                1.662               
49.000               5026338869834.557    	 17375901521.468     	 1.567                0.003                1.564                -1.466               1.466                1.662               
49.100               5381607976590.675    	 18232457011.824     	 1.567                0.003                1.564                -1.466               1.466                1.662               
49.200               5761999982539.961    	 19131236918.977     	 1.567                0.003                1.564                -1.466               1.466                1.662               
49.300               6169292249018.704    	 20074322720.885     	 1.568                0.003                1.564                -1.466               1.466                1.662               
49.400               6605387932434.290    	 21063898503.213     	 1.568                0.003                1.564                -1.466               1.466                1.663               
49.500               7072324891087.407    	 22102256017.437     	 1.568                0.003                1.565                -1.466               1.466                1.663               
49.600               7572285222869.503    	 23191799988.298     	 1.568                0.003                1.565                -1.466               1.466                1.663               
49.700               8107605478536.429    	 24335053682.886     	 1.568                0.003                1.565                -1.467               1.467                1.663               
49.800               8680787598427.624    	 25534664754.256     	 1.568                0.003                1.565                -1.467               1.467                1.663               
49.900               9294510623893.143    	 26793411373.109     	 1.568                0.003                1.565                -1.467               1.467                1.663               
